id,user_name,leaning
74093449,TerriLynnWeaver,REPUBLICAN
22080850,Proud2Progress,DEMOCRAT
95292788,daisypl,DEMOCRAT
17591383,j_chapman99,DEMOCRAT
964460408,szampa56,DEMOCRAT
50469728,antgutierrez,DEMOCRAT
310270129,bibbllee,REPUBLICAN
14468942,FLCollegeDems,DEMOCRAT
67195107,JerseygalNNY,DEMOCRAT
1247612029,RitchieTorres,DEMOCRAT
17953041,wishladya,REPUBLICAN
113838468,sheilad715,REPUBLICAN
239211082,KwameRaoul,DEMOCRAT
3119359521,JRHOOSIER,REPUBLICAN
1550836628,ChiesaNews,REPUBLICAN
1735969045,jupiter896,DEMOCRAT
15525938,AdamRadman,REPUBLICAN
1050956095,aaronco64507311,REPUBLICAN
8.189095794006385e+17,WHLive,DEMOCRAT
21907547,lbstewart,REPUBLICAN
27725785,slicedsky,REPUBLICAN
21645049,EdCoyne,REPUBLICAN
455212095,AFPFWA,REPUBLICAN
23484025,tparker63,REPUBLICAN
49031595,hlpryor,REPUBLICAN
17951850,MChisholm,REPUBLICAN
32543448,SuziShumaker,DEMOCRAT
26662801,founder_one,REPUBLICAN
322691272,MajorityPAC,DEMOCRAT
109593737,Ted_Newton,REPUBLICAN
450208523,aPalinista,REPUBLICAN
88781425,CarterLavin,DEMOCRAT
1567265376,maccalled,DEMOCRAT
3259998126,EssmailPatricia,REPUBLICAN
302292749,justplncate,REPUBLICAN
117150125,SoutherlandFL02,REPUBLICAN
489475164,ColMorrisDavis,DEMOCRAT
186563150,37Dems,DEMOCRAT
296903483,BrianOWalsh,REPUBLICAN
5405752,5ini5ter,REPUBLICAN
1051446626,RepAnnWagner,REPUBLICAN
242555999,SenWhitehouse,DEMOCRAT
47549234,redco2012,REPUBLICAN
3309722152,SarahDyer76,DEMOCRAT
16130611,PaigeCoop,REPUBLICAN
626391901,EugeneVDebs3,DEMOCRAT
276668085,TCOTGal,REPUBLICAN
32418351,aeidinger,DEMOCRAT
9.359932054131999e+17,kendramarr,DEMOCRAT
161939676,PINKROSES113,DEMOCRAT
14135426,keithellison,DEMOCRAT
227891882,d_willette8,REPUBLICAN
169229045,SarahforHD134,REPUBLICAN
17516698,tree_hug_r,DEMOCRAT
143150822,teapartydem,REPUBLICAN
2460414854,ETNHDIreland,DEMOCRAT
113419224,ChuckFeagain,DEMOCRAT
21596298,SAlexanderHomes,REPUBLICAN
22116089,tanyaacker,REPUBLICAN
606504405,OhioHubNow,DEMOCRAT
15501088,ginabella,REPUBLICAN
19053500,jakeshannon,REPUBLICAN
21328762,RepMattKrause,REPUBLICAN
17087575,shecookstoo,DEMOCRAT
8.191386624116818e+17,CynicalEdge,REPUBLICAN
14871717,stephenpglenn,DEMOCRAT
15639019,MarkShurtleff,REPUBLICAN
778821475,CD7DFL,DEMOCRAT
2670351241,WomenofYDA,DEMOCRAT
255275311,AngelaSilvaNYLV,DEMOCRAT
153805363,texliberty,REPUBLICAN
217258486,tensharp66,REPUBLICAN
598925796,Doc_JJK,REPUBLICAN
89759188,soldierguardian,DEMOCRAT
67131988,SenatorDanHall,REPUBLICAN
357049990,valenciaseay,DEMOCRAT
1180129506,VoterGravity,REPUBLICAN
29546945,GayleKing,DEMOCRAT
26262890,TheSunChronicle,DEMOCRAT
23108383,USRevolution2,REPUBLICAN
91634269,ChrisFLC,REPUBLICAN
369146512,harvey723,DEMOCRAT
426647320,SuperDriver318,REPUBLICAN
2539405379,john316shoe,DEMOCRAT
73015226,Granner1,DEMOCRAT
32578044,cinemaven,DEMOCRAT
400479563,themainepain,DEMOCRAT
2249483095,GodsOwnDots,REPUBLICAN
302330806,ann_lenczewski,DEMOCRAT
44057768,WalterGa,REPUBLICAN
1606441885,lvlvlrd707,REPUBLICAN
56881809,susanWV309,REPUBLICAN
2527828914,CSLCHSnMore,REPUBLICAN
196838652,HuntsvilleNAACP,DEMOCRAT
751772136,SenatorCharles,REPUBLICAN
260845829,jasonaltmire,DEMOCRAT
1977519907,CMaloney4notRep,REPUBLICAN
15698349,Wandafay,REPUBLICAN
61206798,HFACDemocrats,DEMOCRAT
829820030,ProwlingLioness,REPUBLICAN
58468359,CouncilmanETC,DEMOCRAT
2715292604,gopbrainiacs,REPUBLICAN
93443168,MarchantforTX24,REPUBLICAN
21046753,conservagirl,REPUBLICAN
82657929,EnergyGOP,REPUBLICAN
182217410,EspaillatNY,DEMOCRAT
2865560724,GovernorPataki,REPUBLICAN
235569707,GZarella,DEMOCRAT
22559078,JanPerry,DEMOCRAT
60688917,maryadamski,REPUBLICAN
31591773,KimReynoldsIA,REPUBLICAN
703356906,SenatorHosmer,DEMOCRAT
20833525,John_Monahan,REPUBLICAN
125757866,oopsieee,DEMOCRAT
135534882,MayorWild,DEMOCRAT
22808941,liberalprick70,DEMOCRAT
18349059,RedMaryland,REPUBLICAN
890302164,Hankin57,REPUBLICAN
14645869,sabrak,DEMOCRAT
15248040,Ronda_Bowen,DEMOCRAT
241583780,nanblunt,DEMOCRAT
48419788,JebBushJr,REPUBLICAN
8.416027064144118e+17,fxnopinion,DEMOCRAT
144691604,LadyLibertyBlog,DEMOCRAT
39524149,victorshannock,REPUBLICAN
221241557,billglahn,REPUBLICAN
2261405917,GingerLanier,REPUBLICAN
2213119220,BillColeWV,REPUBLICAN
1073947542,UniteWomenTX,DEMOCRAT
287272894,ad_stokes,DEMOCRAT
15497306,RichardBloom,DEMOCRAT
2445365048,LilMsgss,DEMOCRAT
15205232,AlexWillette,REPUBLICAN
17723643,missfitts,REPUBLICAN
28379967,chipesajian,REPUBLICAN
88507556,sara_ela,REPUBLICAN
41219947,RedRoots,REPUBLICAN
65767162,aewickham,REPUBLICAN
50427352,seanagnew,REPUBLICAN
121876142,MicheleLeiby,REPUBLICAN
80845534,sonodoc99,REPUBLICAN
14407458,mikeroman,REPUBLICAN
2720153216,MississippiRT,REPUBLICAN
17971887,Wandel,DEMOCRAT
132278386,SenatorBarb,DEMOCRAT
175487483,HoustonianMan,DEMOCRAT
42658483,rep89,REPUBLICAN
868093664,Acqky,REPUBLICAN
464329417,CRAZYONSI,REPUBLICAN
33228036,pairunoyd,REPUBLICAN
154129872,GeorgeGraham413,REPUBLICAN
143593143,CAWCASION,DEMOCRAT
17674136,frankguinta,REPUBLICAN
107746779,usACTIONnews,REPUBLICAN
191722742,SunnyWebb,DEMOCRAT
48215218,bend_time,DEMOCRAT
52488385,huMacFl,DEMOCRAT
125730897,barbara_boxer,DEMOCRAT
38887954,ProfessorHannah,DEMOCRAT
71457536,kimdavid2010,REPUBLICAN
347038798,arensley,DEMOCRAT
346038501,tominphx2011,REPUBLICAN
1873568736,JGilliam_SEAL,REPUBLICAN
138889809,neuro7plastic,REPUBLICAN
1191779618,NoLibsZone,REPUBLICAN
200700159,pvandck,REPUBLICAN
28473649,keystonepol,DEMOCRAT
36685086,DanieBotha,REPUBLICAN
36423281,Tawanda46,DEMOCRAT
816768036,NinetyMiles1,REPUBLICAN
78941769,marquelonsigler,DEMOCRAT
26094126,Apigee,REPUBLICAN
2831671993,leeadams5294,DEMOCRAT
41056036,nananb55,REPUBLICAN
604782756,elusive_gp,REPUBLICAN
36191823,digitalfatemeh,DEMOCRAT
54089547,flarkle,DEMOCRAT
323029611,Blazing_Ben,REPUBLICAN
21867341,jmpalmieri,DEMOCRAT
35787985,SocialistViews,DEMOCRAT
245347370,ProgressTX,DEMOCRAT
757739089,onecaliberal,DEMOCRAT
48561717,F2Ford,REPUBLICAN
1410723450,occupy_chic,DEMOCRAT
34206363,MassCR,REPUBLICAN
68462285,michaelmanzo90,DEMOCRAT
154138113,62jerseygirl,REPUBLICAN
2533817256,FakeDanWeber,DEMOCRAT
152732229,imjustmusing,REPUBLICAN
52096510,jfdaws,REPUBLICAN
109968971,STOPOBAMA2012,REPUBLICAN
1708484107,flakjack3t,REPUBLICAN
2358964705,feedinup,REPUBLICAN
18452386,juancuba,DEMOCRAT
76027332,FlaDems,DEMOCRAT
146529195,kimfcoleman,REPUBLICAN
602729220,HUMANFdn,DEMOCRAT
20443460,GirlsGoneGOP,DEMOCRAT
532457455,bassackwardsbo,REPUBLICAN
9.382711979382456e+17,snap321,REPUBLICAN
263197731,ScottWapnerCNBC,DEMOCRAT
995193054,RepDelBene,DEMOCRAT
385069603,RothbardFan,REPUBLICAN
49650295,ScottCMaddox,DEMOCRAT
3075776587,TeaTraitors,DEMOCRAT
39296095,SusanBeehler,DEMOCRAT
15042551,ShaunHoyes,DEMOCRAT
30718106,benny215,REPUBLICAN
2426084563,Walt4NH,REPUBLICAN
24618161,katmur23,REPUBLICAN
1403399414,Your_GOP,DEMOCRAT
36690283,Danno_a_Jyd,DEMOCRAT
15852053,illustr8r,REPUBLICAN
21304901,amandacoulombe,DEMOCRAT
264804890,appholl,DEMOCRAT
3448984879,last_buffoon,REPUBLICAN
93069110,maggieNYT,DEMOCRAT
371027160,SenJohnYudichak,DEMOCRAT
108085194,ParkergirlUSA,REPUBLICAN
542398319,toronto4trayvon,DEMOCRAT
132345883,fauxcin,DEMOCRAT
19543692,dzdork,REPUBLICAN
22983780,BethSEGreen,DEMOCRAT
130426992,MortalDEElight,REPUBLICAN
517164012,Encino_Mann,REPUBLICAN
906484187494646e+17,dr_dharamveer,DEMOCRAT
2322798020,BigMouthJoe,DEMOCRAT
30710757,JJ_Townsend,REPUBLICAN
3163717826,noryed8700,REPUBLICAN
479017220,TeamJeffries,DEMOCRAT
3056142064,HillaryforIA,DEMOCRAT
17953975,NickDeBoer,DEMOCRAT
21482627,CherylSubler,REPUBLICAN
285776648,PatriciaforUSA,REPUBLICAN
2962891515,RepAbraham,REPUBLICAN
3145187766,TheTriggerBox,REPUBLICAN
286126374,roadtoBonao,DEMOCRAT
8.445605951941304e+17,SenateCandidate,REPUBLICAN
139196764,WhiteCivilRight,REPUBLICAN
16316264,muzzyrudd,DEMOCRAT
18907639,Tom_Suozzi,DEMOCRAT
2500036429,Truman_Town,DEMOCRAT
20605846,RutherfordL,DEMOCRAT
371889274,arianefgs,DEMOCRAT
66460911,dmontyjr,DEMOCRAT
318256403,ShaneWright22,REPUBLICAN
1364632070,RepBratcherKY,REPUBLICAN
906495913,amb21495,DEMOCRAT
1676991644,Fhegenti,DEMOCRAT
10069612,AFLCIO,DEMOCRAT
3755963535,MPratas1776,REPUBLICAN
15694058,cathieadams,REPUBLICAN
1675665944,duerr_2,REPUBLICAN
2598288674,seiufl,DEMOCRAT
1612891832,JamesSkoufis,DEMOCRAT
8840362,JeffCampbell,REPUBLICAN
2543008999,abraham_ralph,REPUBLICAN
264607952,LeeKindlonEsq,DEMOCRAT
1921735968,TexansforLamar,REPUBLICAN
709426609,wi_for_trump,DEMOCRAT
72148532,lmwies,DEMOCRAT
140543843,ShaneClaiborne,DEMOCRAT
111379452,RushHolt,DEMOCRAT
217906634,KUtherapy,DEMOCRAT
14926939,jrezaian,DEMOCRAT
445612517,SenatorJimmy,REPUBLICAN
805348320,gurbsr,REPUBLICAN
235784026,txmattie,DEMOCRAT
462661207,BethMatuga,DEMOCRAT
604940737,HeerJeet,DEMOCRAT
16300616,praisingfreedom,REPUBLICAN
36222836,ElectMartyLamb,REPUBLICAN
18228684,Christopher1127,DEMOCRAT
26360323,FrancMex,DEMOCRAT
398736678,urbanarmed1,REPUBLICAN
2321412630,donnaljen,DEMOCRAT
272556687,nancyslibrary,REPUBLICAN
22956993,hnl_mayor,DEMOCRAT
486935674,Travis_Cummings,REPUBLICAN
25955635,ld18dems,DEMOCRAT
7.399276211532595e+17,icgreen,REPUBLICAN
18284850,GlennaMageau,DEMOCRAT
964244906,LGretzky,DEMOCRAT
427250055,OccupyCompanies,DEMOCRAT
2761592377,a35362,DEMOCRAT
117140457,jaybodids,DEMOCRAT
238726677,CatsofVelvet,REPUBLICAN
31600487,jmassee,REPUBLICAN
3305129913,Hillary4Broward,DEMOCRAT
18905115,zachwamp,REPUBLICAN
1618546020,quebryant,REPUBLICAN
377745099,thiccmitch,DEMOCRAT
303286342,Agirlnamedmeesh,DEMOCRAT
167083542,alliepanther,DEMOCRAT
1370971824,GaetaSusan,REPUBLICAN
53524514,Garrett_Love,REPUBLICAN
219285852,Ray4_17,REPUBLICAN
2908170952,DiamondandSilk,REPUBLICAN
2219695045,D_B_Harrison,DEMOCRAT
99124557,rustyweiss74,REPUBLICAN
333014276,OMAHAGEMGIRL,DEMOCRAT
110459289,LisaSeaFL,DEMOCRAT
285060080,MrAnthony81,REPUBLICAN
1310692134,HenryRMunozIII,DEMOCRAT
875806034,robertrardin,REPUBLICAN
1215371,LissaKay,REPUBLICAN
270591665,a_muzika,REPUBLICAN
18171067,RachaelBL,REPUBLICAN
58359125,corpdat,REPUBLICAN
35102649,DeserveLiberty,REPUBLICAN
420501578,PeePartyExpress,DEMOCRAT
20007904,Laubach,REPUBLICAN
31464977,LPNational,REPUBLICAN
449773827,CalifGovernment,DEMOCRAT
24188092,butterkee,REPUBLICAN
19739121,EdYoung,REPUBLICAN
76452765,Robert_Aderholt,REPUBLICAN
57792214,LiberalMomma,DEMOCRAT
59142912,DougMoore2,DEMOCRAT
63470499,OutragedPeople,REPUBLICAN
145292853,Peters4Michigan,DEMOCRAT
64417485,LauraChapin,DEMOCRAT
74773655,digitalduff,DEMOCRAT
1858330572,MotivationBiden,DEMOCRAT
21791412,JeffreynDC,DEMOCRAT
127614917,democracyhurts,DEMOCRAT
1061475000,etor2756,DEMOCRAT
2947707803,joesam04,DEMOCRAT
435161394,NB_Today,DEMOCRAT
14529836,kerwood,REPUBLICAN
1186457310,Teddyshouse2II,DEMOCRAT
42716568,MNAFLCIO,DEMOCRAT
22507598,joehandy,DEMOCRAT
751778144,EmersonFan1,DEMOCRAT
236534618,AngieChenButton,REPUBLICAN
16358097,alexcast,REPUBLICAN
1541980963,SAVEHUMANITY16,DEMOCRAT
2962868158,RepDonBeyer,DEMOCRAT
729177876,DSenFloor,DEMOCRAT
14980284,mobrien1,REPUBLICAN
127550371,StacyDempsey,REPUBLICAN
91150638,dawnnicmar,DEMOCRAT
137746473,elisepartin,REPUBLICAN
98719359,michaelcshort,REPUBLICAN
361886703,Ape_Sk8,DEMOCRAT
3291439363,DawnB25026955,REPUBLICAN
279360261,collectist,DEMOCRAT
316087811,calderonberti,DEMOCRAT
3236589895,2016GOPClownCar,DEMOCRAT
19424613,ViolettaVexed,REPUBLICAN
17956027,jordanpowell,REPUBLICAN
116860652,TarbellTweets,DEMOCRAT
19405492,MattMasonGOP,REPUBLICAN
16054602,NASCARNAC,REPUBLICAN
15966771,Darcman,DEMOCRAT
243337600,Emma_Dumain,DEMOCRAT
17411918,ChairmanAlex,REPUBLICAN
21329888,USRepSullivan,REPUBLICAN
18465936,paladinette,DEMOCRAT
16367286,GlobalPost,DEMOCRAT
69676217,kristypagan,DEMOCRAT
2216246683,tpohfilm,REPUBLICAN
42895967,FHQ,REPUBLICAN
18057820,mgallops,REPUBLICAN
41019773,brianjameswalsh,REPUBLICAN
18029139,BlackNews,REPUBLICAN
16637084,jerrigirl,DEMOCRAT
229587515,AShaneRobinson,DEMOCRAT
17334157,natehowe,REPUBLICAN
29966930,CharlesEdBrown,REPUBLICAN
43350851,robertjeffress,REPUBLICAN
88314388,scdorn,REPUBLICAN
1581905761,FoundersGovt,REPUBLICAN
158909346,doctor_decade,DEMOCRAT
799531411,StormyVNV,DEMOCRAT
634785875,11Shultz,DEMOCRAT
76681954,BrianDelburn,REPUBLICAN
75704269,KevinOwens4,REPUBLICAN
171850291,Pearson_LM,REPUBLICAN
23386530,rini6,REPUBLICAN
89114700,TutiDaBoss,DEMOCRAT
348060527,LaborIrishDem,DEMOCRAT
5866062,en_dash,DEMOCRAT
17156932,m_nunziante,DEMOCRAT
385115425,NancySappington,DEMOCRAT
708164754,sawworldwide,DEMOCRAT
52559087,Wyliecowboy,DEMOCRAT
19769468,beardeview,DEMOCRAT
35637055,TwoPuttTommy,DEMOCRAT
18085903,brianoflondon,REPUBLICAN
48037533,washingtonweek,REPUBLICAN
102351667,CondoleezaRice,REPUBLICAN
64147501,LumleyNews,REPUBLICAN
16688013,melissadawes,REPUBLICAN
17866318,lizadonnelly,DEMOCRAT
19278030,Jim_Merritt,REPUBLICAN
15310902,ChrisQueen,REPUBLICAN
43902224,TomBullock3,DEMOCRAT
1424071273,dtmfman,DEMOCRAT
105303715,eclectichorzman,REPUBLICAN
21227704,fancylibrarian,REPUBLICAN
45638349,TagGreason,REPUBLICAN
2168863034,Westlund4WI,DEMOCRAT
19384480,NationalCenter,REPUBLICAN
1075181648,Socal_CPA,DEMOCRAT
2362831658,SchachtNathan,REPUBLICAN
78449750,OFA_ID,DEMOCRAT
1262099252,SenBrianSchatz,DEMOCRAT
1935732793,emmadra,DEMOCRAT
21771743,brett_ferguson,REPUBLICAN
71918006,BrucePolWatch,REPUBLICAN
8.157275117956014e+17,root_e,DEMOCRAT
17010526,EzioAuditor1459,DEMOCRAT
22303562,CUBANCONGAMAN,REPUBLICAN
190988640,Irenie_M,DEMOCRAT
2752307136,JimJBollocks,DEMOCRAT
92069350,TruthBeforeDis,REPUBLICAN
127938125,GBNeal59,DEMOCRAT
74549457,vicole777,REPUBLICAN
2862555526,GovRauner,REPUBLICAN
51785311,PaRock,DEMOCRAT
1080798494,FreedomFirstPlz,REPUBLICAN
32895694,ChangeAgent002,DEMOCRAT
10102272,billhobbs,REPUBLICAN
21384333,courtneyhazlett,DEMOCRAT
1467758983,BobGoodlatte6,REPUBLICAN
368958550,AFPConnecticut,REPUBLICAN
19269183,George_LeMieux,REPUBLICAN
249737122,AbigailWhelan,REPUBLICAN
11894962,Riz,DEMOCRAT
27877804,RepFinney,DEMOCRAT
1675907197,ScottWRasmussen,DEMOCRAT
105659489,SavannahChik,DEMOCRAT
736095344,WTPatty,REPUBLICAN
95263650,coxbusiness,REPUBLICAN
45019911,KenPerryTweets,REPUBLICAN
133971798,david_s_marks,REPUBLICAN
2774929754,BNDedonald,DEMOCRAT
25475956,Qlder,REPUBLICAN
248066081,TheMencher,REPUBLICAN
37242663,warrenbuffetbot,DEMOCRAT
564866637,UChivukulaNJ,DEMOCRAT
112899475,DonnaHowardTX,DEMOCRAT
7.765219285761106e+17,SwampHunter1,REPUBLICAN
31345195,gsimm,DEMOCRAT
15672036,cyn3matic,DEMOCRAT
43112319,ZaibatsuPlanet,DEMOCRAT
26570572,KillerKellyReno,REPUBLICAN
120556720,BARTKORMAN,REPUBLICAN
620327637,goldensam27,REPUBLICAN
14659577,sterlingvoth,DEMOCRAT
162181139,TopShotDustin,REPUBLICAN
2263754155,rhUSMC,REPUBLICAN
431698111,ThePolitiChicks,DEMOCRAT
18298094,missLtoe,DEMOCRAT
17597022,etclaws,REPUBLICAN
21882328,SebastianStuff,DEMOCRAT
65248549,ekklesia7,REPUBLICAN
19312820,EqualityTexas,DEMOCRAT
233784484,Ald_Reboyras,DEMOCRAT
138516405,MadameNoire,DEMOCRAT
15009171,msbellows,DEMOCRAT
34822048,martydrinksbeer,REPUBLICAN
2319991290,ConservativeDom,DEMOCRAT
954570410,MattFromTexas31,REPUBLICAN
151504383,DaveBate,DEMOCRAT
51738464,sparksburns,DEMOCRAT
3346532045,ben_buysse,DEMOCRAT
16868756,ddiamond,DEMOCRAT
145085728,KathySaltzman,DEMOCRAT
1970679559,guwop,REPUBLICAN
71259486,DerhamCole,REPUBLICAN
359196437,lions725,REPUBLICAN
1946817589,GrimestTrigger,DEMOCRAT
21149162,Roddee,DEMOCRAT
1492901731,georgemonteith,REPUBLICAN
245649240,brandondarby,REPUBLICAN
25324983,BVWyatt,DEMOCRAT
45986026,JosephVerranUSA,REPUBLICAN
25517844,Dbetras,DEMOCRAT
33576489,RepBrianHiggins,DEMOCRAT
921549044,BlackbirdCroon,DEMOCRAT
130928523,ChuckyKype,DEMOCRAT
1011916974,KirstenHughesMA,REPUBLICAN
291553031,OhioCongressman,REPUBLICAN
121656667,GBYoungDems,DEMOCRAT
15939202,tgiovanetti,REPUBLICAN
62812958,Betsy_McCaughey,REPUBLICAN
392425423,RockyinTX,DEMOCRAT
37530088,scottcmartin,REPUBLICAN
14235903,KristenFaiola,REPUBLICAN
21156659,iowademocrats,DEMOCRAT
1424561394,soylentgs,REPUBLICAN
23088741,jesie_ann,REPUBLICAN
2617471956,COP21,DEMOCRAT
30252303,MarkDeSaulnier,DEMOCRAT
2248913634,TheP2Agenda,REPUBLICAN
189159732,Iloveperfumeso,REPUBLICAN
603784190,homeohiomooney,DEMOCRAT
49835691,BushwackCA,REPUBLICAN
14981508,mohawkjohn,DEMOCRAT
58889572,lsptex,DEMOCRAT
2475818118,BlueGood2,DEMOCRAT
144402222,taiping2,DEMOCRAT
190941998,Morgs_Kopittke,REPUBLICAN
193048446,TDogUSA,REPUBLICAN
227845917,1centsolution,REPUBLICAN
1395118466,RepJamesKay,DEMOCRAT
120129682,JohnKingUSA,REPUBLICAN
93757995,ARWildHog,REPUBLICAN
33931475,BuckeyeFirearms,REPUBLICAN
2396122280,TheTammySimmons,REPUBLICAN
17672950,arkangel99,DEMOCRAT
15978297,MiaLis79,DEMOCRAT
199642777,bkilmeade,REPUBLICAN
38225293,TerriDiA,DEMOCRAT
525954207,Westxgal,DEMOCRAT
22428439,LaurentFabius,DEMOCRAT
233034383,RoyalCorrespond,DEMOCRAT
18802555,DavidPSawyer,REPUBLICAN
18960773,Kenwelch,DEMOCRAT
21532682,RyanBoehm,REPUBLICAN
208886050,AnnLewisChicago,DEMOCRAT
245408102,RepDold,REPUBLICAN
383566622,CarlHeastie,DEMOCRAT
626503046,davidjones720,DEMOCRAT
113472344,inaimless,DEMOCRAT
461280276,BNV_NoBorders,DEMOCRAT
40057924,stphil,DEMOCRAT
549516077,CAPeconomy,DEMOCRAT
29753067,Urza83,DEMOCRAT
15745368,marcorubio,REPUBLICAN
172798020,Lautenbaugh,REPUBLICAN
146241212,DinoRossiWA,REPUBLICAN
27540791,SamPKCollins,DEMOCRAT
203765012,conniejimjoe,DEMOCRAT
256240979,FMSD14,REPUBLICAN
24466578,mkibbe,REPUBLICAN
61556910,factusa,REPUBLICAN
216299334,piersmorgan,DEMOCRAT
18090430,JeffDanielson,DEMOCRAT
14709326,MikeGravel,DEMOCRAT
287690091,JohnHQuigley,DEMOCRAT
724381837,VictorChameleon,DEMOCRAT
182527683,dr7854,DEMOCRAT
1923663264,JeniferLoon,REPUBLICAN
1871673438,EmiliaSykesOH,DEMOCRAT
23032310,EricConradFL,DEMOCRAT
43763852,rubendiazjr,DEMOCRAT
55217832,daves_hart,REPUBLICAN
288751432,HoyerPress,DEMOCRAT
233326084,EdShadid,DEMOCRAT
243677635,RepJohnZerwas,REPUBLICAN
37508496,frcoulter,DEMOCRAT
23101992,TheDavidAllan,REPUBLICAN
104673361,vmhilljr,REPUBLICAN
15678117,MaryFallin,REPUBLICAN
46574042,citygirlblogs,DEMOCRAT
224072314,ajbruno14,REPUBLICAN
21414576,Thom_Hartmann,DEMOCRAT
7.852188131093463e+17,madrugadita,DEMOCRAT
16683688,bradleyhughes,REPUBLICAN
33388948,DanielSonntag,REPUBLICAN
19477006,TheLeeTeam,DEMOCRAT
27489406,TylerBClark,DEMOCRAT
3315520855,ConservBabes,DEMOCRAT
122263298,LUPILLO8,DEMOCRAT
9379192,murphysblues,DEMOCRAT
3028893396,RifleGuys,DEMOCRAT
109126346,TeaPartyMD,REPUBLICAN
106800773,MichaelENewton1,REPUBLICAN
104971300,janemiami,REPUBLICAN
17008104,tobyquaranta,DEMOCRAT
320406917,Jon2012HQ,REPUBLICAN
1729022250,DoggedlyBlue,DEMOCRAT
40104651,nicole473,DEMOCRAT
56752200,mayorcabaldon,DEMOCRAT
634752652,MayorKipHolden,DEMOCRAT
34768966,TYRF,REPUBLICAN
14061583,mtapscott,REPUBLICAN
8.455809332060692e+17,AGScottPruitt,REPUBLICAN
2231864912,granitevoter,DEMOCRAT
130572009,gatorpolitics,REPUBLICAN
215021528,TeamRomney,REPUBLICAN
898992114,Nolanelle,REPUBLICAN
17238769,nannette1094,DEMOCRAT
765197252,ForrestDunbarAK,DEMOCRAT
33102269,Gatiss27,REPUBLICAN
19316480,RandyInman,REPUBLICAN
506505623,MissREVO,DEMOCRAT
21982338,BlueSkyDog,DEMOCRAT
1370684317,aliananiciu,REPUBLICAN
44618911,QrsChocolate,REPUBLICAN
11700952,detansinn,DEMOCRAT
163903231,dwcbubba,REPUBLICAN
23498501,StephanieNeely,DEMOCRAT
2440196822,Squids_Defender,DEMOCRAT
20974863,KielPhegley,REPUBLICAN
212404959,grandma420,DEMOCRAT
63262233,emilyslist,DEMOCRAT
62049954,bhaibaldeep,DEMOCRAT
257006422,HenryBarbour,REPUBLICAN
250761217,Seedswapper,DEMOCRAT
9.289728430306836e+17,redheadbomb,REPUBLICAN
28744891,BenAtLarge,DEMOCRAT
40887204,ScogginsHanks,DEMOCRAT
104850722,DocWashburn,REPUBLICAN
321509651,JamieShopland,DEMOCRAT
60699354,GaylandAnderson,DEMOCRAT
253615476,SenatorHughes,DEMOCRAT
24149681,marlowcolvin,DEMOCRAT
14229390,jillybee,REPUBLICAN
26493862,CalvaryGirl,REPUBLICAN
271790289,dglasscock,REPUBLICAN
883364136,Buzzer63Miller,REPUBLICAN
81446528,grandmagraffius,DEMOCRAT
253307132,2011Patriot1775,DEMOCRAT
731202438,FarNorthDallasT,REPUBLICAN
64465025,DannyTarkanian,REPUBLICAN
15763535,AdamBitely,REPUBLICAN
27685421,bibivanderzee,DEMOCRAT
2194548046,liszewsk,REPUBLICAN
1155734424,shouldbelegal,DEMOCRAT
204339253,SashGirlVegas,REPUBLICAN
2344310815,leogonzo45,DEMOCRAT
270412323,MarkSteynOnline,DEMOCRAT
90776175,shortreddog,DEMOCRAT
349426095,GOPunplugged,REPUBLICAN
539204773,KeepKCurtis,REPUBLICAN
242188081,AldermanErvin,DEMOCRAT
34821949,KingVantes,DEMOCRAT
151519500,VetAffairsDems,DEMOCRAT
2878768800,alison_rambles,REPUBLICAN
62423890,greenspaceguy,DEMOCRAT
60897299,shanikapichey,REPUBLICAN
236219174,Sarge1972,REPUBLICAN
24904020,JaxYoungDems,DEMOCRAT
7.149540637633413e+17,SusanCombs,REPUBLICAN
1342952312,RepShankland,DEMOCRAT
151943134,MichaelBColeman,DEMOCRAT
35279190,pcook102,REPUBLICAN
16641577,polesovsky,REPUBLICAN
14108549,KHBudig,REPUBLICAN
18825344,linksteroh,DEMOCRAT
26834837,lingling23,REPUBLICAN
15857354,gregevers,REPUBLICAN
477754149,GregHembree,REPUBLICAN
310000606,RepublicaTienda,REPUBLICAN
115477344,EJUSA,REPUBLICAN
48521302,VanessaAKnox,DEMOCRAT
1662917528,wilkgar,REPUBLICAN
28044827,mjwadeesq,REPUBLICAN
23760680,0402sgrl,REPUBLICAN
614627531,badd_andy,DEMOCRAT
27768163,NicholasTrainer,REPUBLICAN
16224705,christophjoyce,DEMOCRAT
484921417,TheUofofan,REPUBLICAN
258174139,JoeDaytonMN,DEMOCRAT
1711450184,WTFU_USA,DEMOCRAT
8.197471320348467e+17,tori_van,DEMOCRAT
5447242,emzanotti,REPUBLICAN
65063850,greggnunziata,REPUBLICAN
1035090044,BeeQueenbee60,DEMOCRAT
233696188,SenateAgDems,DEMOCRAT
22817560,MithraYousefi,DEMOCRAT
8102582,romanoprodi,DEMOCRAT
25427791,deepbluesealovr,REPUBLICAN
15858853,jayinatlanta,DEMOCRAT
15988753,Hoosierville,DEMOCRAT
1195893846,FreePatriot76,REPUBLICAN
63144098,DanteB4u,REPUBLICAN
24490057,SteveKarol,DEMOCRAT
288363743,matthewjdowd,DEMOCRAT
15136906,gregmcneilly,REPUBLICAN
